Datetime,Tweet Url,Text,Username,preprocessed_text,Label
2023-02-19 16:08:12+00:00,https://twitter.com/riskiad44967880/status/1627339276039114752,chotimah waras samosir nakula jangan banyak cakap ya belum ada tulisan di nusantara ini yg menang pemilu orang pendatang sekelas anis apalagi ganjar dari wilayah mataram islam yg selalu menang pemilu lho lur coba saja lihat besok musuh terberat ganjar itu prabowo bukan anis si pupuk bawang,riskiad44967880,chotimah wara samosir nakula cakap ya tulisan nusantara yg menang pemilu orang pendatang sekela ani ganjar wilayah mataram islam yg menang pemilu lho lur coba lihat besok musuh terberat ganjar prabowo ani si pupuk bawang,0
2023-03-12 14:52:21+00:00,https://twitter.com/Priok71/status/1634930333312491522,yang pribumi banyak koruptor nya boskita coba dari yamanjakarta aja bisa keren di pegang orang turunan yaman jadi kota berkelas di duniaklo sebelumnya jakarta jadi kota termacet ke di duniahebat anies kan bosque,Priok71,pribumi koruptor nya boskita coba yamanjakarta aja keren pegang orang turunan yaman kota berkela duniaklo jakarta kota termacet duniahebat ani bosqu,0
2023-03-12 09:35:14+00:00,https://twitter.com/GucianoVabio/status/1634850526901989376,lebih baik ke cina ya,GucianoVabio,cina ya,1
2023-03-12 15:38:18+00:00,https://twitter.com/rintocw/status/1634941898187247617,kacian deh lu makan tuh yaman imigran perusak dan penjarah ibukota,rintocw,kacian deh lu makan tuh yaman imigran perusak penjarah ibukota,1
2023-03-12 12:17:16+00:00,https://twitter.com/Trahbuthex007/status/1634891302776238080,sampai jembut anies ubanan gak bakalan mampu,Trahbuthex007,jembut ani ubanan gak,1
2023-02-28 22:41:16+00:00,https://twitter.com/Zhoralhop41gmai/status/1630699684846276610,ganjar peduli rakyat kecil kebijakan ganjar berpihak pada keadilan rakyat,Zhoralhop41gmai,ganjar peduli rakyat kebijakan ganjar berpihak keadilan rakyat,0
2023-02-16 18:09:47+00:00,https://twitter.com/d_edikusuma/status/1626282709277609984,chotimah agever ri mau milih dia tapi tinggi orangnya,d_edikusuma,chotimah agev ri milih orangnya,1
2022-12-07 01:15:00+00:00,https://twitter.com/atra_sam/status/1600297791607123968,gerak cepar ganjar dalam perbaiki jalan yang rusak pranowo,atra_sam,gerak cepar ganjar perbaiki jalan rusak pranowo,0
2023-03-13 01:44:34+00:00,https://twitter.com/gandrew76/status/1635094468604067840,coba kita perlu buktian ijasah sunatnya benar ngga,gandrew76,coba buktian ijasah sunatnya ngga,1
2023-03-12 12:20:31+00:00,https://twitter.com/arielsyahril/status/1634892122779447297,cukup alloh swt yg tau,arielsyahril,alloh swt yg tau,0
2023-02-19 15:29:27+00:00,https://twitter.com/safaangga/status/1627329522663292929,kalah mulu kayak prabowo,safaangga,kalah mulu kayak prabowo,1
2023-03-12 13:26:17+00:00,https://twitter.com/AbdulKh31895190/status/1634908674014711809,hai broww mau jalanpun harus pake otak klo otak mu gak pake pasti di tabrak mobil karna kamu gak tau itu mobil,AbdulKh31895190,hai broww jalanpun pake otak klo otak mu gak pake tabrak mobil karna gak tau mobil,0
2023-02-19 22:39:13+00:00,https://twitter.com/vivin_maulana/status/1627437676344545283,noel mengatakan rencana pembentukan prabowo mania sebenarnya sudah lama capres pemilu dekade terusmajubersamaprabowo mendingprabowo dukung prabowo,vivin_maulana,noel rencana pembentukan prabowo mania capr pemilu dekad terusmajubersamaprabowo mendingprabowo dukung prabowo,0
2023-03-12 18:20:33+00:00,https://twitter.com/Budiarni711/status/1634982729665380352,pak ganjar juga lg nanyain rijik kpn mau vc lg sm firza,Budiarni711,ganjar lg nanyain rijik kpn vc lg sm firza,1
2023-03-12 14:08:18+00:00,https://twitter.com/vielda_azhary/status/1634919248798834695,kenapa sampe nya ke anis dn agus sii ini anda baru main twitter apa gimana dah hadehh bapak,vielda_azhary,samp nya ani dn agu sii main twitter gimana dah hadehh,0
2023-02-16 23:04:05+00:00,https://twitter.com/Naszubeiry/status/1626356770859012096,kasi nama relawannya kuman kucing mania gmana pak biar makin meoongggg,Naszubeiry,kasi nama relawannya kuman kuce mania gmana biar meoongggg,1
2023-01-08 10:51:23+00:00,https://twitter.com/heraldindo/status/1612039254963625984,survei terbaru elektabilitas anies baswedan masih di bawah ganjar danprabowo,heraldindo,survei terbaru elektabilita ani baswedan ganjar danprabowo,0
2023-03-13 05:31:53+00:00,https://twitter.com/JohanSe92945922/status/1635151676029169664,sudah jelas ternyata karena yg didukung nya gak jauh beda sama konconya,JohanSe92945922,yg didukung nya gak beda konconya,0
2022-12-07 06:10:46+00:00,https://twitter.com/ganjar_jbi/status/1600372225852456964,ganjar pastikan kemudahan investasi di jateng pranowo,ganjar_jbi,ganjar pastikan kemudahan investasi jateng pranowo,0
2023-03-13 05:39:16+00:00,https://twitter.com/HadiWibisono10/status/1635153534353309696,user pendukung fpi amp hti takut klo anies gk mendukung mrk,HadiWibisono10,user pendukung fpi amp hti takut klo ani gk mendukung mrk,0
2023-01-08 13:59:47+00:00,https://twitter.com/Sutebe5/status/1612086666512175104,don one nangis wakakakak bukan pecinta ahok atau siapapun itu cuma mendukung yg bisa kerja dan keliatan hasilnya lagian ahok kalah tp jadi komut pertamina lho bro prabowo sandi kalah ujungnya merapat ke jokowi nikmat mana lagi yang mau kau dustakan wakakakak,Sutebe5,don one nangi wakakakak pecinta ahok mendukung yg kerja keliatan hasilnya ahok kalah tp komut pertamina lho bro prabowo sandi kalah ujungnya merapat jokowi nikmat kau dustakan wakakakak,1
2023-03-12 12:17:43+00:00,https://twitter.com/Deysi67/status/1634891416328605700,di mana rasa nasionalismenya,Deysi67,nasionalismenya,0
2023-02-16 23:27:29+00:00,https://twitter.com/alfaruqabdillah/status/1626362662526521345,sandiwara nya apa kabar pak,alfaruqabdillah,sandiwara nya kabar,1
2023-03-13 02:46:35+00:00,https://twitter.com/wajah_baruitu/status/1635110077245059072,anies melanggar aturan kampanye,wajah_baruitu,ani melanggar aturan kampany,1
2022-12-06 23:17:04+00:00,https://twitter.com/SG_TarjunKaLSeL/status/1600268114624929795,merah darah ku putih rambutku ganjar pranowo nama ku,SG_TarjunKaLSeL,merah darah ku putih rambutku ganjar pranowo nama ku,0
2023-03-12 11:42:10+00:00,https://twitter.com/SajahMarisa/status/1634882470293405697,tipikal orang gak tau malu emang gitu,SajahMarisa,tipik orang gak tau malu emang gitu,0
2023-01-09 07:36:57+00:00,https://twitter.com/MediaUjung/status/1612352712993308672,soliditas tnipolri untuk nkri potret kekompakan kapolri jenderal polisi drs listyo sigit prabowo dan panglima tni laksamana tni yudo margono se mm csfa juga pju tnipolri saat peresmian gedung baru polda papua di jayapura papua,MediaUjung,solidita tnipolri nkri potret kekompakan kapolri jender polisi dr listyo sigit prabowo panglima tni laksamana tni yudo margono mm csfa pju tnipolri peresmian gedung polda papua jayapura papua,0
2023-01-09 04:34:55+00:00,https://twitter.com/rakyatinfo7/status/1612306902075215872,jika tidak bisa berbuat baik untuk masyarakat minimal berbuat baik untuk keluarga jika tidak bisa juga ya paling tidak jangan menyusahkan orang lain itulah pesan pak prabowo yang selalu beliau sampaikan kepada kaderkadernya jelas muzani,rakyatinfo7,berbuat masyarakat minim berbuat keluarga ya menyusahkan orang pesan prabowo beliau kaderkadernya muzani,0
2023-03-12 10:31:33+00:00,https://twitter.com/akmalbariq/status/1634864699090296837,tukang boong kok napsu jadi ri wkwkwkkw malu drun malu hahahha,akmalbariq,tukang boong napsu ri wkwkwkkw malu drun malu hahahha,1
2023-03-13 04:18:44+00:00,https://twitter.com/Rahmad67718633/status/1635133264733294593,kau juga otakmu spt kambing,Rahmad67718633,kau otakmu spt kamb,0
2023-03-12 16:47:28+00:00,https://twitter.com/sambojasam12/status/1634959302430715904,baru satu survei senengnya luar biasapatut di pertanyakan kredibilitas lembaga surveinya mar,sambojasam12,survei senengnya biasapatut kredibilita lembaga surveinya mar,0
2023-01-08 14:05:34+00:00,https://twitter.com/jacksparrow_us/status/1612088125257551874,ini maksudnya ada yg ngewek sama jokowi lalu dia puas trus ganjar sama prabowo ikut ngewek jokowi tapi anies gak diajak makanya tertekan begitu,jacksparrow_us,maksudnya yg ngewek jokowi pua tru ganjar prabowo ngewek jokowi ani gak diajak tertekan,1
2023-02-19 22:28:21+00:00,https://twitter.com/Athayaputr/status/1627434942614601730,direktur eksekutif indonesia political review ipr ujang komarudin menilai apa yang dilakukan jokowi dapat menguntungkan prabowo subianto capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo lebih baik,Athayaputr,direktur eksekutif indonesia polit review ipr ujang komarudin menilai jokowi menguntungkan prabowo subianto capr pemilu dekad terusmajubersamaprabowo mendingprabowo prabowo,0
2022-12-07 01:07:55+00:00,https://twitter.com/Pardo_Aganis/status/1600296008613003265,emak tll sejak kapan kagama organisasi politik pantes lo dipecat krn ketllan lo kl anis sih emg seneng menjadikan org tll kyk kau jd babu nya trs saat keliling it apa ada kata keluar dr mulut pak kl dia capres trs apa beliau ada mobilisasi massa,Pardo_Aganis,emak tll kagama organisasi politik pant lo dipecat krn ketllan lo kl ani sih emg seneng menjadikan org tll kyk kau jd babu nya tr kelil it dr mulut kl capr tr beliau mobilisasi massa,1
2023-03-12 11:10:23+00:00,https://twitter.com/budifebricool/status/1634874473311784961,katanya orang jogja kelahiran madiun dasar si amies tukang bacot dan tukang ngibul,budifebricool,orang jogja kelahiran madiun dasar si ami tukang bacot tukang ngibul,0
2023-03-12 14:24:17+00:00,https://twitter.com/UDW68/status/1634923267843829760,its all bullshit,UDW68,it all bullshit,0
2023-03-13 05:59:52+00:00,https://twitter.com/ganafmargi/status/1635158717946826752,user ya ga juga mana ada pemprov diatur ketum proyek kecil itu,ganafmargi,user ya ga pemprov diatur ketum proyek,0
2023-03-13 04:30:21+00:00,https://twitter.com/Alfaalfa3010/status/1635136189262086151,betul seharusnya itu pelanggaran pidana anies jahat sekali,Alfaalfa3010,pelanggaran pidana ani jahat,1
2023-01-08 14:05:34+00:00,https://twitter.com/jacksparrow_us/status/1612088125257551874,ini maksudnya ada yg ngewek sama jokowi lalu dia puas trus ganjar sama prabowo ikut ngewek jokowi tapi anies gak diajak makanya tertekan begitu,jacksparrow_us,maksudnya yg ngewek jokowi pua tru ganjar prabowo ngewek jokowi ani gak diajak tertekan,1
2023-03-13 03:09:59+00:00,https://twitter.com/Imkonohamaru/status/1635115964990889984,user gak penting kontooollllllll memek ku bauk gak guna buat negara jg,Imkonohamaru,user gak kontooolllllll memek ku bauk gak negara jg,1
2023-01-09 08:29:36+00:00,https://twitter.com/SetiabudiPolsek/status/1612365961532964867,potret kekompakan kapolri jenderal polisi drs listyo sigit prabowo dan panglima tni laksamana tni yudo margono se mm csfa bersama pejabat utama tnipolri saat peresmian gedung baru polda papua di kota jayapura papua minggu,SetiabudiPolsek,potret kekompakan kapolri jender polisi dr listyo sigit prabowo panglima tni laksamana tni yudo margono mm csfa pejabat utama tnipolri peresmian gedung polda papua kota jayapura papua minggu,0
2023-03-13 02:21:22+00:00,https://twitter.com/Bean781/status/1635103728859742210,user apa dedikasi nya dgn menjelek jelekkan negeri sendiri di negeri orangpayah,Bean781,user dedikasi nya dgn menjelek jelekkan negeri negeri orangpayah,1
2023-01-08 18:47:38+00:00,https://twitter.com/HendraY64560599/status/1612159107896868864,tetap prabowo yang pas untuk capres dan selagi dari pdip yang nyalon meski bpk kandung aku ga akan aku pilih,HendraY64560599,prabowo pa capr selagi pdip nyalon bpk kandung ga pilih,0
2022-12-07 03:23:48+00:00,https://twitter.com/fllajjateng/status/1600330205351923712,demak desember monitoring kesiapan operasional tol semarang demak oleh gubernur provinsi jawa tengah,fllajjateng,demak desemb monitor kesiapan operasion tol semarang demak gubernur provinsi jawa,0
2023-01-09 07:34:35+00:00,https://twitter.com/AszahraVita/status/1612352117062397952,emang nih dari pemimpin yg muncul tdk tersanggah hanya prabowo subianto yang memang pilihan kita alternatif terbaik untuk jadi pemimpin prabowo lebih baik indonesia terus maju,AszahraVita,emang nih pemimpin yg muncul tdk tersanggah prabowo subianto pilihan alternatif terbaik pemimpin prabowo indonesia maju,0
2023-02-16 23:21:56+00:00,https://twitter.com/MacArthuro6/status/1626361266246914048,rosiade dre coba kl ente diam aja nggak ngomong kesana ke mari kemungkinan gerinda msh ada yg milih ini eeh ente pake ngomongin segala ttg hebat prabowo nge jelekin anies lah yaaa skrg gw nggak yakin sm gerinda ini jeblok bisa krn mantan pendukung udah kapok,MacArthuro6,rosiad dre coba kl ent diam aja nggak ngomong kesana mari gerinda msh yg milih eeh ent pake ngomongin ttg hebat prabowo nge jelekin ani yaaa skrg gw nggak sm gerinda jeblok krn mantan pendukung udah kapok,1
2023-01-08 14:36:45+00:00,https://twitter.com/yusufagro/status/1612095969407172617,ada yg bisa sebutkan dosa kpd bangsa ini selain fitnah pelanggar ham dan tuduhan pengkhianat karena gabung ke rezim untuk benahi pertahanan negara,yusufagro,yg sebutkan dosa kpd bangsa fitnah pelanggar ham tuduhan pengkhianat gabung rezim benahi pertahanan negara,1
2022-12-06 23:40:20+00:00,https://twitter.com/WibowoJulia/status/1600273970615685120,karakter ganjar pranowo dicintai berbagai kalangan komunitas dan generasi muda sehingga munculnya kegiatan deklarasi ini andalusia portugal busquets ronaldo thiago hakimi ziyech de gea brimo spain gavi bono leao,WibowoJulia,karakt ganjar pranowo dicintai kalangan komunita generasi muda munculnya kegiatan deklarasi andalusia portug busquet ronaldo thiago hakimi ziyech de gea brimo spain gavi bono leao,0
2023-01-09 06:05:21+00:00,https://twitter.com/IcyTrae_/status/1612329661941579777,kalo ditanya pilih jokowi apa prabowo nanti brantem,IcyTrae_,kalo pilih jokowi prabowo brantem,1
2023-03-13 00:59:30+00:00,https://twitter.com/Majid3Adhe/status/1635083127482880000,ya juga yasambi lihat imb kawasan apakah pak yohanes berani,Majid3Adhe,ya yasambi lihat imb kawasan yohan berani,0
2023-03-13 06:18:26+00:00,https://twitter.com/phil41317/status/1635163387159273472,user ini mah kegoblokan unfaedah,phil41317,user mah kegoblokan unfaedah,1
2023-03-13 04:33:06+00:00,https://twitter.com/BetterL88715059/status/1635136880449818626,user thema masih rasis,BetterL88715059,user thema rasi,1
2023-01-08 21:30:01+00:00,https://twitter.com/WartaEkonomi/status/1612199974993006592,meski ketinggalan anies jadi penantang kuat ganjar dan prabowo naik terus,WartaEkonomi,ketinggalan ani penantang kuat ganjar prabowo,0
2023-03-13 08:17:58+00:00,https://twitter.com/LANGKAHANIES/status/1635193472063016961,viral kembali hubungan silaturahmi mas dan habib luthfi sangat baik sekali beliau berdua kompak habib luthfi yg bermusik piano mas anies yg menyanyi menyampaikan lagu padang bulan khas lagu ini sangat bermakna sekali ojo turu sore sore wes anies wae presidene,LANGKAHANIES,viral hubungan silaturahmi ma habib luthfi beliau berdua kompak habib luthfi yg bermusik piano ma ani yg menyanyi lagu padang kha lagu bermakna ojo turu sore sore we ani wae presiden,0
2023-03-13 07:50:06+00:00,https://twitter.com/ElinaDio/status/1635186457718685697,suruh cek buzzernya,ElinaDio,suruh cek buzzernya,0
2022-12-07 01:05:42+00:00,https://twitter.com/satpolsukoharjo/status/1600295453094203392,linmas jateng kab etiksuryani news kertonatan yth pelapor terimakasih atas laporannya kami koordinasikan dulu dengan tata ruang terimakasih,satpolsukoharjo,linma jateng kab etiksuryani news kertonatan yth pelapor terimakasih laporannya koordinasikan tata ruang terimakasih,0
2023-03-12 13:48:45+00:00,https://twitter.com/Djeng_Hiz/status/1634914328741814272,udah tabiat pembohong,Djeng_Hiz,udah tabiat pembohong,1
2023-01-08 16:01:46+00:00,https://twitter.com/BatuKepla/status/1612117367202664455,saewad mad wad kalau survei unggulkan anies lu percaya ga jangan survei ganjar prabowo dan kepuasan kepada jokowi naik lu bilang ga percaya terserah lu deh,BatuKepla,saewad mad wad survei unggulkan ani lu percaya ga survei ganjar prabowo kepuasan jokowi lu bilang ga percaya terserah lu deh,1
2023-01-09 06:32:13+00:00,https://twitter.com/toedjoetiga/status/1612336423612583938,ini juga bisa di katakan berkhianat terhadap prabowo dan gerindra,toedjoetiga,berkhianat prabowo gerindra,1
2023-03-12 18:51:27+00:00,https://twitter.com/messa27831074/status/1634990505779134464,klo presiden seneng bokep gmn generasi bangsanya,messa27831074,klo presiden seneng bokep gmn generasi bangsanya,0
2023-03-13 03:51:26+00:00,https://twitter.com/MedanSoepriono/status/1635126396392710144,user gerombolan babi bilang katanya pak arb pakai politik identitas islam lets check this video,MedanSoepriono,user gerombolan babi bilang arb pakai politik identita islam let check thi video,1
2023-03-13 05:33:12+00:00,https://twitter.com/Caswito8491/status/1635152004715802626,user iya lah unggul yg di surevei na keluara kadal gurun semua,Caswito8491,user iya unggul yg surevei na keluara kadal gurun,0
